cell_key,kernel_id,case_id,shape_and_dtype_json,baseline_origin,baseline_heuristic_name,post_heuristic_name,raw_default_normalized,post_heuristic_normalized,pretuned_reference_normalized,pretuned_reference_vs_post_heuristic,raw_default_latency_us,post_heuristic_latency_us,pretuned_reference_latency_us
on::helion.linear_attention_engine.chunk_cumsum_gc_helion::chunk_cumsum_gc_helion#3:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_cumsum_gc_helion,chunk_cumsum_gc_helion#3:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]}]",default_config,,triton_b200_formula_matmul,1.0,2.2509774245289185,2.2790421551095337,1.012467797444254,368.51200461387634,163.71199488639832,161.69600188732147
on::helion.linear_attention_engine.chunk_cumsum_gc_helion::chunk_cumsum_gc_helion#10:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_cumsum_gc_helion,chunk_cumsum_gc_helion#10:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""literal"":null},{""arg"":2,""literal"":null},{""arg"":3,""literal"":null},{""arg"":4,""literal"":96},{""arg"":5,""literal"":128},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_formula_matmul,1.0,2.268308516067256,2.2677176359936047,0.9997395063019577,278.51200103759766,122.78400361537933,122.81599640846252
on::helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion::chunk_cumsum_gc_varlen_helion#0:fixed_T8192_H64_D128,helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion,chunk_cumsum_gc_varlen_helion#0:fixed_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":2,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[64],""stride"":[1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[64,128],""stride"":[128,1]},{""arg"":6,""literal"":-5.0},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true}]",default_config,,triton_b200_formula_matmul,1.0,2.3312898970238045,2.7011805417677595,1.1586635129402691,432.0160001516342,185.31200289726257,159.93599593639374
on::helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion::chunk_cumsum_gc_varlen_helion#0:uniform_T8192_H64_D128,helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion,chunk_cumsum_gc_varlen_helion#0:uniform_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":2,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[64],""stride"":[1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[64,128],""stride"":[128,1]},{""arg"":6,""literal"":-5.0},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true}]",default_config,,triton_b200_formula_matmul,1.0,2.3357847363659308,2.7034848400346716,1.1574203726670538,431.95199966430664,184.92799997329712,159.7760021686554
on::helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion::chunk_cumsum_gc_varlen_helion#1:ragged_T8192_H64_D128,helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion,chunk_cumsum_gc_varlen_helion#1:ragged_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":2,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[64],""stride"":[1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[64,128],""stride"":[128,1]},{""arg"":6,""literal"":-5.0},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true}]",default_config,,triton_b200_formula_matmul,1.0,2.3492983171906565,2.729837803293619,1.1619800615862272,447.34399020671844,190.41600078344345,163.87200355529785
on::helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion::chunk_cumsum_gc_varlen_helion#2:fixed_T8192_H96_D128,helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion,chunk_cumsum_gc_varlen_helion#2:fixed_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":2,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[96],""stride"":[1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[96,128],""stride"":[128,1]},{""arg"":6,""literal"":-5.0},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true}]",default_config,,triton_b200_formula_matmul,1.0,2.405565437953186,2.7386088441493595,1.1384470365851072,650.0800251960754,270.24000883102417,237.37600445747375
on::helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion::chunk_cumsum_gc_varlen_helion#3:ragged_T8192_H96_D128,helion.linear_attention_engine.chunk_cumsum_gc_varlen_helion,chunk_cumsum_gc_varlen_helion#3:ragged_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":2,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[96],""stride"":[1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[96,128],""stride"":[128,1]},{""arg"":6,""literal"":-5.0},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true},{""arg"":9,""literal"":true}]",default_config,,triton_b200_formula_matmul,1.0,2.3412332888029996,2.6957212827503487,1.1514107951747892,651.199996471405,278.1440019607544,241.56799912452698
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion::chunk_fwd_A_diag_anchored_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion,chunk_fwd_A_diag_anchored_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":3,""literal"":0.125}]",default_config,,triton_b200_multi_matmul,1.0,0.9990224754404067,1.0,1.0009784810488496,32.70399942994118,32.735999673604965,32.70399942994118
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion::chunk_fwd_A_diag_anchored_helion#7:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion,chunk_fwd_A_diag_anchored_helion#7:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":0.08838834764831843},{""arg"":4,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,0.9820445969467562,0.9811921211888888,0.9991319378361047,108.51199924945831,110.49599945545197,110.59200018644333
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion::chunk_fwd_A_diag_anchored_helion#2:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion,chunk_fwd_A_diag_anchored_helion#2:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,0.9934355197143051,1.1120961231757436,1.1194446958123294,305.08801341056824,307.1039915084839,274.3360102176666
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion::chunk_fwd_A_diag_anchored_helion#9:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion,chunk_fwd_A_diag_anchored_helion#9:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":3,""literal"":0.0625},{""arg"":4,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,0.7506704488980926,1.050780400313022,1.3997892175660571,909.1520011425018,1211.1200094223022,865.2159869670868
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion::chunk_fwd_A_diag_anchored_helion#4:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_helion,chunk_fwd_A_diag_anchored_helion#4:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,0.9976557161782444,1.1145589621516276,1.1171779443325485,449.40799474716187,450.46401023864746,403.2159894704819
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion::chunk_fwd_A_diag_anchored_varlen_helion#0:fixed_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion,chunk_fwd_A_diag_anchored_varlen_helion#0:fixed_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":4,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":7,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.0583265841283744,1.0583265841283744,372.76801466941833,372.76801466941833,352.2239923477173
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion::chunk_fwd_A_diag_anchored_varlen_helion#0:uniform_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion,chunk_fwd_A_diag_anchored_varlen_helion#0:uniform_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":4,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":7,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.0586150935363894,1.0586150935363894,372.76801466941833,372.76801466941833,352.1279990673065
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion::chunk_fwd_A_diag_anchored_varlen_helion#1:ragged_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion,chunk_fwd_A_diag_anchored_varlen_helion#1:ragged_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":4,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8384,64,64],""stride"":[4096,64,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[8384,64,64],""stride"":[4096,64,1]},{""arg"":7,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.0451675628181183,1.0451675628181183,378.7519931793213,378.7519931793213,362.38399147987366
on::helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion::chunk_fwd_A_diag_anchored_varlen_helion#2:ragged_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_A_diag_anchored_varlen_helion,chunk_fwd_A_diag_anchored_varlen_helion#2:ragged_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":4,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[12576,64,64],""stride"":[4096,64,1]},{""arg"":6,""dtype"":""torch.bfloat16"",""shape"":[12576,64,64],""stride"":[4096,64,1]},{""arg"":7,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.0737520039828239,1.0737520039828239,565.1199817657471,565.1199817657471,526.3040065765381
on::helion.linear_attention_engine.chunk_fwd_h_delta_helion::chunk_fwd_h_delta_helion#1:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_fwd_h_delta_helion,chunk_fwd_h_delta_helion#1:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[64,64,64],""stride"":[4096,64,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[64,16,64],""stride"":[1024,64,1]},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,2.0971429350698507,2.0971429350698507,1.0,46.9760000705719,22.39999920129776,22.39999920129776
on::helion.linear_attention_engine.chunk_fwd_h_delta_helion::chunk_fwd_h_delta_helion#8:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_fwd_h_delta_helion,chunk_fwd_h_delta_helion#8:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[64,128,128],""stride"":[16384,128,1]},{""arg"":4,""literal"":null},{""arg"":5,""literal"":null},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.67642604365369,1.7332984573451171,1.0339247972833185,106.27199709415436,63.391998410224915,61.3120011985302
on::helion.linear_attention_engine.chunk_fwd_h_delta_helion::chunk_fwd_h_delta_helion#12:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_fwd_h_delta_helion,chunk_fwd_h_delta_helion#12:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[32,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[32,256,64],""stride"":[16384,64,1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[32,256],""stride"":[256,1]},{""arg"":6,""literal"":true},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,2.354591451141996,2.3400540213799887,0.9938259226436263,776.2240171432495,329.6639919281006,331.712007522583
on::helion.linear_attention_engine.chunk_fwd_h_delta_helion::chunk_fwd_h_delta_helion#4:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_fwd_h_delta_helion,chunk_fwd_h_delta_helion#4:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[256,256,256],""stride"":[65536,256,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":5,""dtype"":""torch.float32"",""shape"":[256,32,256],""stride"":[8192,256,1]},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,1.3269333834507786,2.5894493782041663,1.951453939209918,1585.6959819793701,1195.0079798698425,612.3680174350739
on::helion.linear_attention_engine.chunk_fwd_h_delta_helion::chunk_fwd_h_delta_helion#9:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_h_delta_helion,chunk_fwd_h_delta_helion#9:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[96,128,128],""stride"":[16384,128,1]},{""arg"":4,""literal"":null},{""arg"":5,""literal"":null},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.5789740371696326,1.9717179087347163,1.2487335841627207,597.8879928588867,378.6559998989105,303.23201417922974
on::helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion::chunk_fwd_h_delta_varlen_helion#0:fixed_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion,chunk_fwd_h_delta_varlen_helion#0:fixed_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[64,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[8192,128],""stride"":[128,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[2],""stride"":[1]},{""arg"":6,""literal"":128},{""arg"":7,""literal"":64}]",default_config,,triton_b200_multi_matmul,1.0,1.4897887088952264,1.9894738264926672,1.3354067020470233,399.1680145263672,267.93599128723145,200.6399929523468
on::helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion::chunk_fwd_h_delta_varlen_helion#1:uniform_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion,chunk_fwd_h_delta_varlen_helion#1:uniform_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[512,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[8192,128],""stride"":[128,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[9],""stride"":[1]},{""arg"":6,""literal"":128},{""arg"":7,""literal"":64}]",default_config,,triton_b200_multi_matmul,1.0,1.0162632735777724,1.2989042628640615,1.2781178820831012,257.9520046710968,253.82399559020996,198.59200716018677
on::helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion::chunk_fwd_h_delta_varlen_helion#2:ragged_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion,chunk_fwd_h_delta_varlen_helion#2:ragged_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[384,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[8384,128],""stride"":[128,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[7],""stride"":[1]},{""arg"":6,""literal"":131},{""arg"":7,""literal"":64}]",default_config,,triton_b200_multi_matmul,1.0,0.846382822330213,1.3611221439859824,1.6081637151361583,327.58399844169617,387.03998923301697,240.6720072031021
on::helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion::chunk_fwd_h_delta_varlen_helion#3:fixed_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion,chunk_fwd_h_delta_varlen_helion#3:fixed_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[96,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[12288,128],""stride"":[128,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[2],""stride"":[1]},{""arg"":6,""literal"":128},{""arg"":7,""literal"":96}]",default_config,,triton_b200_multi_matmul,1.0,1.1198730711907245,1.5539409942985714,1.3876045725845667,451.7120122909546,403.3600091934204,290.68800806999207
on::helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion::chunk_fwd_h_delta_varlen_helion#5:ragged_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_h_delta_varlen_helion,chunk_fwd_h_delta_varlen_helion#5:ragged_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[576,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[12576,128],""stride"":[128,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[7],""stride"":[1]},{""arg"":6,""literal"":131},{""arg"":7,""literal"":96}]",default_config,,triton_b200_multi_matmul,1.0,0.8898034797662566,1.3883910883446242,1.5603345232020696,446.24000787734985,501.50400400161743,321.4080035686493
on::helion.linear_attention_engine.chunk_fwd_h_diag_fused::chunk_fwd_h_diag_fused#1:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_fwd_h_diag_fused,chunk_fwd_h_diag_fused#1:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[64,16,64,64],""stride"":[65536,4096,64,1]},{""arg"":2,""literal"":null},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""literal"":false},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_formula_matmul,1.0,1.3641536688876656,1.884086585100462,1.381139550529341,30.688000842928886,22.495999932289124,16.287999227643013
on::helion.linear_attention_engine.chunk_fwd_h_diag_fused::chunk_fwd_h_diag_fused#8:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_fwd_h_diag_fused,chunk_fwd_h_diag_fused#8:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[64,32,64,128],""stride"":[262144,8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[64,32],""stride"":[32,1]},{""arg"":3,""literal"":null},{""arg"":4,""dtype"":""torch.float32"",""shape"":[64,32,64],""stride"":[2048,64,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":true},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_formula_matmul,1.0,2.119815722592051,2.0,0.943478236662221,73.60000163316727,34.71999987959862,36.80000081658363
